row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_092361,2,Business,J.C. Penney Third-Quarter Profit Rises,J.C. Penney Third-Quarter Profit Rises," CHICAGO (Reuters) - Department store operator J.C. Penney  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote""&gt;JCP.N&lt;/A&gt; posted higher third-quarter profit on Tuesday,  helped by stronger sales and fewer markdowns.","CHICAGO (Reuters) - Department store operator J.C. Penney Co. Inc. JCP.N posted higher third-quarter profit on Tuesday, helped by stronger sales and fewer markdowns."
train_035851,2,Business,U.S. Faults Fannie Mae Accounting,U.S. Faults Fannie Mae Accounting," WASHINGTON (Reuters) - A U.S. government review of the  nation's No. 1 mortgage finance company, Fannie Mae &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FNM.N target=/stocks/quickinfo/fullquote""&gt;FNM.N&lt;/A&gt;,  charges it with using improper ""cookie jar"" accounting to  smooth earnings and calls into doubt past financial results,  the company's board said on Wednesday.","WASHINGTON (Reuters) - A U.S. government review of the nation's No. 1 mortgage finance company, Fannie Mae FNM.N, charges it with using improper ""cookie jar"" accounting to smooth earnings and calls into doubt past financial results, the company's board said on Wednesday."
train_054907,1,Sports,Longhorns aim to end their Sooners skid in classic football &lt;b&gt;...&lt;/b&gt;,Longhorns aim to end their Sooners skid in classic football ...,Mack Brown and his most important supporters believe his tenure at Texas should not be defined by a four-game losing streak to Bob Stoops and the Oklahoma Sooners.,Mack Brown and his most important supporters believe his tenure at Texas should not be defined by a four-game losing streak to Bob Stoops and the Oklahoma Sooners.
train_109123,1,Sports,International Olympic Committee opens investigation into doping &lt;b&gt;...&lt;/b&gt;,International Olympic Committee opens investigation into doping ...,The BALCO scandal could cost Marion Jones her five medals from the Sydney Olympics. The International Olympic Committee opened an investigation Tuesday into the doping allegations against the American track star.,The BALCO scandal could cost Marion Jones her five medals from the Sydney Olympics. The International Olympic Committee opened an investigation Tuesday into the doping allegations against the American track star.
train_013466,2,Business,State treasurer threatens to withdraw some funds from Bank of &lt;b&gt;...&lt;/b&gt;,State treasurer threatens to withdraw some funds from Bank of ...,The state treasurer of Massachusetts has threatened to withdraw some state funds from Bank of America because of job cuts and other moves following its acquisition of Fleet Boston Financial Corp.,The state treasurer of Massachusetts has threatened to withdraw some state funds from Bank of America because of job cuts and other moves following its acquisition of Fleet Boston Financial Corp.
train_037024,2,Business,Blue Chips Open Down; Oil Near \$48,Blue Chips Open Down; Oil Near $48," NEW YORK (Reuters) - Blue-chip stocks opened slightly lower  on Thursday, with rising energy prices feeding investor  concerns, but the Nasdaq index opened higher after software  company Cognos Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=COGN.O target=/stocks/quickinfo/fullquote""&gt;COGN.O&lt;/A&gt; posted better-than-expected  earnings.","NEW YORK (Reuters) - Blue-chip stocks opened slightly lower on Thursday, with rising energy prices feeding investor concerns, but the Nasdaq index opened higher after software company Cognos Inc. COGN.O posted better-than-expected earnings."
train_019074,1,Sports,"Doan, Draper and Thornton gives Team Canada an impressive checking &lt;b&gt;...&lt;/b&gt;","Doan, Draper and Thornton gives Team Canada an impressive checking ...","TORONTO (CP) - Just calling them the checking line seems strange, given that a star player like Joe Thornton is at centre. But that #39;s exactly what they are in the current Team Canada set-up, Thornton between ","TORONTO (CP) - Just calling them the checking line seems strange, given that a star player like Joe Thornton is at centre. But that's exactly what they are in the current Team Canada set-up, Thornton between"
train_036448,1,Sports,European Ryder stars to tee it up in the new Heritage with a &lt;b&gt;...&lt;/b&gt;,European Ryder stars to tee it up in the new Heritage with a ...,"WOBURN, England (PA) -- A tired-looking David Howell, still on a high from helping Europe to its biggest-ever Ryder Cup win, on Wednesday made a frank admission on the eve of The Heritage Tournament at Woburn Golf Club.","WOBURN, England (PA) -- A tired-looking David Howell, still on a high from helping Europe to its biggest-ever Ryder Cup win, on Wednesday made a frank admission on the eve of The Heritage Tournament at Woburn Golf Club."
train_013139,1,Sports,U.S. Wins Third Gold,U.S. Wins Third Gold,"BULLETIN&lt;br&gt;BC-OLY--Women's Final BKW,0040&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  The United States won the gold medal Saturday in women's basketball, beating Australia 74-63.","BULLETIN BC-OLY--Women's Final BKW,0040 BULLETIN ATHENS, Greece (AP) -- The United States won the gold medal Saturday in women's basketball, beating Australia 74-63."
train_054230,0,World,Egyptian cooperation insufficient in rescue work: Israeli fire &lt;b&gt;...&lt;/b&gt;,Egyptian cooperation insufficient in rescue work: Israeli fire ...,"Israel #39;s fire chief complained of insufficient cooperation from Egypt on Friday in rescue efforts at an Egyptian Red Sea resort hotel, torn apart by a bomb blast.","Israel's fire chief complained of insufficient cooperation from Egypt on Friday in rescue efforts at an Egyptian Red Sea resort hotel, torn apart by a bomb blast."
train_021561,3,Sci/Tech,Profiling Technology Speeds Up Fast Food,Profiling Technology Speeds Up Fast Food,"A Pittsburgh start-up, HyperActive Technologies Inc., is testing technology at area fast-food restaurants designed to give kitchen workers a good indication of what customers want before the hungry souls even get close enough to place an order. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;","A Pittsburgh start-up, HyperActive Technologies Inc., is testing technology at area fast-food restaurants designed to give kitchen workers a good indication of what customers want before the hungry souls even get close enough to place an order. -AP"
train_119899,0,World,Chinese secession law may seek legal basis for use of force &lt;b&gt;...&lt;/b&gt;,Chinese secession law may seek legal basis for use of force ...,"BEIJING, (AFP) - A secession law being drafted by China could provide the legal basis for using force against Taiwan, but it is unlikely to include a clear deadline for when reunification must take place, analysts said.","BEIJING, (AFP) - A secession law being drafted by China could provide the legal basis for using force against Taiwan, but it is unlikely to include a clear deadline for when reunification must take place, analysts said."
train_095284,2,Business,"Dow Near Flat; Nasdaq, S P 500 Down","Dow Near Flat; Nasdaq, S P 500 Down"," NEW YORK (Reuters) - U.S. blue-chip stocks rose slightly on  Thursday after a court gave a boost to Altria Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt;  and other tobacco companies, but that was offset by a drop in  McDonald's Corp. on new mad-cow worries.","NEW YORK (Reuters) - U.S. blue-chip stocks rose slightly on Thursday after a court gave a boost to Altria Group Inc. MO.N and other tobacco companies, but that was offset by a drop in McDonald's Corp. on new mad-cow worries."
train_002951,2,Business,Clinton: Ex-President Inaugurates China-Backed Internet Search &lt;b&gt;...&lt;/b&gt;,Clinton: Ex-President Inaugurates China-Backed Internet Search ...,"Former President Bill Clinton helped launch a new Internet search firm that claims better results for its engine than Google (nasdaq: GOOG - news - people ). The firm is called Accoona, from the Swahili phrase ","Former President Bill Clinton helped launch a new Internet search firm that claims better results for its engine than Google (nasdaq: GOOG - news - people ). The firm is called Accoona, from the Swahili phrase"
train_041010,0,World,Four Palestinian shot dead; Israelis mount search operation in &lt;b&gt;...&lt;/b&gt;,Four Palestinian shot dead; Israelis mount search operation in ...,"JENIN, West Bank, Sept 27 (AFP) - Four Palestinians were killed by Israeli gunfire in the occupied territories on Monday, while the Jewish state #39;s army pressed a large search and arrest operation in Jenin, security sources said.","JENIN, West Bank, Sept 27 (AFP) - Four Palestinians were killed by Israeli gunfire in the occupied territories on Monday, while the Jewish state's army pressed a large search and arrest operation in Jenin, security sources said."
train_017966,0,World,"Americans Should Push For Strong, Political Response to &lt;b&gt;...&lt;/b&gt;","Americans Should Push For Strong, Political Response to ...","The essence of genocide, under international law, is the intentional physical destruction of a group; the intent can be to destroy the group in whole or in substantial part.","The essence of genocide, under international law, is the intentional physical destruction of a group; the intent can be to destroy the group in whole or in substantial part."
train_043728,2,Business,"Agere to Cut 500 Jobs, Book Charges","Agere to Cut 500 Jobs, Book Charges"," NEW YORK (Reuters) - Communications chip maker Agere  Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AGRa.N target=/stocks/quickinfo/fullquote""&gt;AGRa.N&lt;/A&gt; on Wednesday said it will cut 500 jobs  and sell or close a plant in Florida that employs 600 people in  order to reduce costs amid slowing sales.",NEW YORK (Reuters) - Communications chip maker Agere Systems Inc. AGRa.N on Wednesday said it will cut 500 jobs and sell or close a plant in Florida that employs 600 people in order to reduce costs amid slowing sales.
train_093156,0,World,"Asia-Pacific powers to set sights on N. Korean nukes, trade &lt;b&gt;...&lt;/b&gt;","Asia-Pacific powers to set sights on N. Korean nukes, trade ...","SANTIAGO : Asia-Pacific power brokers, starring US Secretary of State Colin Powell, convene here Wednesday determined to suppress terrorism, free up world trade and thwart North Korean nuclear ambitions.","SANTIAGO : Asia-Pacific power brokers, starring US Secretary of State Colin Powell, convene here Wednesday determined to suppress terrorism, free up world trade and thwart North Korean nuclear ambitions."
train_095601,3,Sci/Tech,Nintendo Prepares Weekend Launch of New Handheld,Nintendo Prepares Weekend Launch of New Handheld," LOS ANGELES (Reuters) - A generation of children grew up  playing Nintendo Co. Ltd.'s &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=7974.OS qtype=sym infotype=info qcat=news""&gt;7974.OS&lt;/A&gt; Game Boy handheld video  game system, and now that they've grown up, Nintendo has a new  toy for them.","LOS ANGELES (Reuters) - A generation of children grew up playing Nintendo Co. Ltd.'s 7974.OS Game Boy handheld video game system, and now that they've grown up, Nintendo has a new toy for them."
train_088236,2,Business,Kohl's Profit Up on New Clothing Brands,Kohl's Profit Up on New Clothing Brands," SAN FRANCISCO (Reuters) - Kohl's Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KSS.N target=/stocks/quickinfo/fullquote""&gt;KSS.N&lt;/A&gt; on Thursday  posted a 19 percent rise in its third-quarter profit, as the  department store retailer took fewer markdowns and rolled out  new clothing brands.","SAN FRANCISCO (Reuters) - Kohl's Corp. KSS.N on Thursday posted a 19 percent rise in its third-quarter profit, as the department store retailer took fewer markdowns and rolled out new clothing brands."
train_025288,0,World,Greek air force chief sacked after Orthodox leader dies in chopper &lt;b&gt;...&lt;/b&gt;,Greek air force chief sacked after Orthodox leader dies in chopper ...,"Greece #39;s air force chief of staff was sacked Sunday over delays in launching a rescue operation after a weekend helicopter crash that killed the Greek Orthodox Patriarch of Alexandria, the church #39;s number two.","Greece's air force chief of staff was sacked Sunday over delays in launching a rescue operation after a weekend helicopter crash that killed the Greek Orthodox Patriarch of Alexandria, the church's number two."
train_059241,2,Business,"Accenture Profit Up, Outlook Below Street","Accenture Profit Up, Outlook Below Street"," NEW YORK (Reuters) - Accenture Ltd. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ACN.N target=/stocks/quickinfo/fullquote""&gt;ACN.N&lt;/A&gt;, a leading  global consulting firm, on Wednesday posted  higher-than-expected quarterly earnings on a rebound in  consulting business, but projected profit for the current  quarter to miss Wall Street forecasts.","NEW YORK (Reuters) - Accenture Ltd. ACN.N, a leading global consulting firm, on Wednesday posted higher-than-expected quarterly earnings on a rebound in consulting business, but projected profit for the current quarter to miss Wall Street forecasts."
train_113975,1,Sports,Notre Dame names Patriots offensive coordinator Charlie Weis as &lt;b&gt;...&lt;/b&gt;,Notre Dame names Patriots offensive coordinator Charlie Weis as ...,"Notre Dame has tapped one of the NFL #39;s most successful units to fill its head coaching vacancy, signing New England Patriots offensive coordinator Charlie Weis to a six-year contract, the school said Sunday night.","Notre Dame has tapped one of the NFL's most successful units to fill its head coaching vacancy, signing New England Patriots offensive coordinator Charlie Weis to a six-year contract, the school said Sunday night."
train_092805,2,Business,PeopleSoft Investors Split Votes on Deal,PeopleSoft Investors Split Votes on Deal," PHILADELPHIA/SAN FRANCISCO (Reuters) - Two major PeopleSoft  Inc.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; shareholders on Tuesday indicated they would split  their votes on whether to accept Oracle Corp's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; \$8.8  billion hostile takeover bid.",PHILADELPHIA/SAN FRANCISCO (Reuters) - Two major PeopleSoft Inc.PSFT.O shareholders on Tuesday indicated they would split their votes on whether to accept Oracle Corp's ORCL.O $8.8 billion hostile takeover bid.
train_023916,2,Business,Creditors KO Delta's Bid to Change Debt,Creditors KO Delta's Bid to Change Debt," NEW YORK (Reuters) - Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Friday  said a group of bond holders refused to change the terms of  their securities, adding to the headwinds the airline faces as  it struggles to avoid bankruptcy.","NEW YORK (Reuters) - Delta Air Lines Inc. DAL.N on Friday said a group of bond holders refused to change the terms of their securities, adding to the headwinds the airline faces as it struggles to avoid bankruptcy."
train_055853,3,Sci/Tech,SpaceShipOne #39;s success has the industry trying to seize momentum &lt;b&gt;...&lt;/b&gt;,SpaceShipOne's success has the industry trying to seize momentum ...,"No sooner had SpaceShipOne glided back to terra firma, claiming both the \$10 million Ansari X Prize and distinction as the first privately funded manned spaceflight, than talk turned to a glorious future: personal space trips .","No sooner had SpaceShipOne glided back to terra firma, claiming both the $10 million Ansari X Prize and distinction as the first privately funded manned spaceflight, than talk turned to a glorious future: personal space trips ."
train_056203,0,World,Prime minister begins planning fourth term after election win in &lt;b&gt;...&lt;/b&gt;,Prime minister begins planning fourth term after election win in ...,"Prime Minister John Howard, fresh from winning an election mandate to keep Australian troops in Iraq as long as needed, accepted congratulations from President Bush and began planning his fourth term Sunday.","Prime Minister John Howard, fresh from winning an election mandate to keep Australian troops in Iraq as long as needed, accepted congratulations from President Bush and began planning his fourth term Sunday."
train_059686,2,Business,Hurricane Damage to Hit Allstate Profits,Hurricane Damage to Hit Allstate Profits," NEW YORK (Reuters) - Allstate Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ALL.N target=/stocks/quickinfo/fullquote""&gt;ALL.N&lt;/A&gt;, the No. 2 U.S.  home and auto insurer, warned on Wednesday its third-quarter  profits would fall well short of expectations due to more than  \$1 billion in hurricane-related payouts.","NEW YORK (Reuters) - Allstate Corp. ALL.N, the No. 2 U.S. home and auto insurer, warned on Wednesday its third-quarter profits would fall well short of expectations due to more than $1 billion in hurricane-related payouts."
train_047018,3,Sci/Tech,"Gates pitches computer science, biology studies","Gates pitches computer science, biology studies","BERKELEY, CALIFORNIA - ""You can't go wrong in computer science,"" Microsoft Corp. Chairman and Chief Software Architect Bill Gates told University of California, Berkeley students on Friday. Some students, however, were unhappy with the way Gates responded to questions about increasing competition for jobs from China and India.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate   Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;","BERKELEY, CALIFORNIA - ""You can't go wrong in computer science,"" Microsoft Corp. Chairman and Chief Software Architect Bill Gates told University of California, Berkeley students on Friday. Some students, however, were unhappy with the way Gates responded to questions about increasing competition for jobs from China and India.ADVERTISEMENTSBC Case Study: Crate Barrel What sold them on improving their network? A system that could cut management costs from the get-go. Find out more."
train_038234,0,World,Prosecutors say they expect to charge alleged head of Jemaah &lt;b&gt;...&lt;/b&gt;,Prosecutors say they expect to charge alleged head of Jemaah ...,"JAKARTA, Indonesia Indonesian prosecutors say they #39;ll file terror-related charges against a cleric accused of heading the group behind the Bali bombings.","JAKARTA, Indonesia Indonesian prosecutors say they'll file terror-related charges against a cleric accused of heading the group behind the Bali bombings."
train_001448,2,Business,Auto Retailer CarMax Trims Outlook,Auto Retailer CarMax Trims Outlook," DETROIT (Reuters) - Auto retailer CarMax Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMX.N target=/stocks/quickinfo/fullquote""&gt;KMX.N&lt;/A&gt; on  Tuesday cut its second-quarter earnings forecast due to  slower-than-expected used-car sales, sparking a 3.7 percent  drop in its shares.","DETROIT (Reuters) - Auto retailer CarMax Inc. KMX.N on Tuesday cut its second-quarter earnings forecast due to slower-than-expected used-car sales, sparking a 3.7 percent drop in its shares."
train_090137,0,World,Palestinians plan elections within 60 days to pick Arafat #39;s &lt;b&gt;...&lt;/b&gt;,Palestinians plan elections within 60 days to pick Arafat's ...,"Palestinian Prime Minister Ahmed Qurei pledged Saturday that presidential elections would be held within 60 days to replace late leader Yasser Arafat, while the Palestinian ","Palestinian Prime Minister Ahmed Qurei pledged Saturday that presidential elections would be held within 60 days to replace late leader Yasser Arafat, while the Palestinian"
train_050589,0,World,"Former Iranian president says Iran has missiles with 2,000 km &lt;b&gt;...&lt;/b&gt;","Former Iranian president says Iran has missiles with 2,000 km ...","Former Iranian President Akbar Hashemi Rafsanjani announced in Tehran on Tuesday that Iran has now missiles with a range of 2,000 kilometers, saying there are  #39;next stages #39; to the capability, IRNA reported.","Former Iranian President Akbar Hashemi Rafsanjani announced in Tehran on Tuesday that Iran has now missiles with a range of 2,000 kilometers, saying there are 'next stages' to the capability, IRNA reported."
train_064860,3,Sci/Tech,Hefty savings on the Inova X1,Hefty savings on the Inova X1,&lt;strong&gt;Cash'n'Carrion&lt;/strong&gt; Lots of torch for not much cash,Cash'n'Carrion Lots of torch for not much cash
train_023876,0,World,Suspected Turkish al-Qaida leader reportedly killed in Iraq &lt;b&gt;...&lt;/b&gt;,Suspected Turkish al-Qaida leader reportedly killed in Iraq ...,"Turkish television stations broadcast a video Friday that claimed that Habib Akdas, suspected leader of the Turkish al-Qaida cell blamed for November suicide bombings in Istanbul, was killed this week in a US bombing raid in Iraq.","Turkish television stations broadcast a video Friday that claimed that Habib Akdas, suspected leader of the Turkish al-Qaida cell blamed for November suicide bombings in Istanbul, was killed this week in a US bombing raid in Iraq."
train_089650,3,Sci/Tech,Federal communications panel takes on oversight of internet phone &lt;b&gt;...&lt;/b&gt;,Federal communications panel takes on oversight of internet phone ...,WASHINGTON: The Federal Communications Commission seized regulatory control over Internet-based telephone services on Tuesday by issuing an order that sharply limited the role of state regulators.,WASHINGTON: The Federal Communications Commission seized regulatory control over Internet-based telephone services on Tuesday by issuing an order that sharply limited the role of state regulators.
train_080409,2,Business,Magna spinoffs pledge to keep to long-term strategies amid &lt;b&gt;...&lt;/b&gt;,Magna spinoffs pledge to keep to long-term strategies amid ...,TORONTO (CP) - Top executives at two Magna International spinoffs the the auto parts giant wants to take private reaffirmed Tuesday that independent committees will analyse the bids and denied that outcomes in Magna #39;s favour have been pre-determined.,TORONTO (CP) - Top executives at two Magna International spinoffs the the auto parts giant wants to take private reaffirmed Tuesday that independent committees will analyse the bids and denied that outcomes in Magna's favour have been pre-determined.
train_009834,2,Business,"Northwest, Sabre Tussle Heats Up","Northwest, Sabre Tussle Heats Up"," CHICAGO (Reuters) - A dispute between Northwest Airlines  Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NWAC.O target=/stocks/quickinfo/fullquote""&gt;NWAC.O&lt;/A&gt; and Sabre Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TSG.N target=/stocks/quickinfo/fullquote""&gt;TSG.N&lt;/A&gt; intensified on  Wednesday as the airline sued Sabre for changing the way it  displays fares on its computerized reservation system.",CHICAGO (Reuters) - A dispute between Northwest Airlines Corp. NWAC.O and Sabre Holdings Corp. TSG.N intensified on Wednesday as the airline sued Sabre for changing the way it displays fares on its computerized reservation system.
train_055981,0,World,Schumacher Storms to Sixth Japanese F1 Win,Schumacher Storms to Sixth Japanese F1 Win,"&lt;p&gt;&lt;/p&gt;&lt;p&gt; By Alastair Himmer&lt;/p&gt;&lt;p&gt; SUZUKA, Japan (Reuters) - Ferrari's Michael Schumacherpowered to an easy victory in the Japanese Grand Prix on Sundayfor his 13th win of the season.&lt;/p&gt;","By Alastair Himmer SUZUKA, Japan (Reuters) - Ferrari's Michael Schumacherpowered to an easy victory in the Japanese Grand Prix on Sundayfor his 13th win of the season."
train_114652,2,Business,U.S. Stocks Climb as Oracle Deal Lifts,U.S. Stocks Climb as Oracle Deal Lifts," NEW YORK (Reuters) - U.S. stocks rose on Monday after  software maker PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; accepted rival Oracle  Corp.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; buyout offer and data showed  better-than-expected November retail sales, signaling an uptick  in consumer spending.","NEW YORK (Reuters) - U.S. stocks rose on Monday after software maker PeopleSoft Inc. PSFT.O accepted rival Oracle Corp.'s ORCL.O buyout offer and data showed better-than-expected November retail sales, signaling an uptick in consumer spending."
train_008684,3,Sci/Tech,BOFH: How do you deal with authority?,BOFH: How do you deal with authority?,&lt;strong&gt;Episode 27&lt;/strong&gt; The Bastard wants to know,Episode 27 The Bastard wants to know
train_017778,2,Business,"Microsoft: Linux is a threat, it may mean prices cuts and less &lt;b&gt;...&lt;/b&gt;","Microsoft: Linux is a threat, it may mean prices cuts and less ...","Microsoft has filed a report with the Securities and Exchange Commission (SEC) - and it looks like the Redmond giant could be in for a lean year ahead, even going as far as to hint that Linux and other open-source rivals might be to blame.","Microsoft has filed a report with the Securities and Exchange Commission (SEC) - and it looks like the Redmond giant could be in for a lean year ahead, even going as far as to hint that Linux and other open-source rivals might be to blame."
train_105079,2,Business,Novartis withdraws application for EU approval of new arthritis &lt;b&gt;...&lt;/b&gt;,Novartis withdraws application for EU approval of new arthritis ...,The Swiss pharmaceutical group Novartis withdrew on Tuesday an application for EU approval of a new arthritis drug called Prexige to await a review of such treatments next year.,The Swiss pharmaceutical group Novartis withdrew on Tuesday an application for EU approval of a new arthritis drug called Prexige to await a review of such treatments next year.
train_036952,3,Sci/Tech,Sony Considers MP3 Support to Silence iPod Fans,Sony Considers MP3 Support to Silence iPod Fans,&lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Bernhard Warner&lt;/p&gt;&lt;p&gt; LONDON (Reuters) - Consumer electronics giant Sony Corp.\said on Thursday it is mulling a major strategic shift to make\digital music devices that play MP3 song files.&lt;/p&gt;,By Bernhard Warner LONDON (Reuters) - Consumer electronics giant Sony Corp. said on Thursday it is mulling a major strategic shift to make digital music devices that play MP3 song files.
train_046904,2,Business,G-7 finance ministers meet in Washington; China agrees to work on &lt;b&gt;...&lt;/b&gt;,G-7 finance ministers meet in Washington; China agrees to work on ...,"The US administration, facing huge and politically sensitive trade deficits, secured China #39;s pledge Friday to work harder to move its currency toward a flexible exchange rate, which would make US goods more competitive abroad.","The US administration, facing huge and politically sensitive trade deficits, secured China's pledge Friday to work harder to move its currency toward a flexible exchange rate, which would make US goods more competitive abroad."
train_037124,2,Business,Halliburton May Separate KBR Unit,Halliburton May Separate KBR Unit," NEW YORK (Reuters) - Halliburton Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt;, beset by  controversy over its work in Iraq, plans to shed its KBR  engineering and construction unit if the oilfield services  company's share performance does not match its peers, it said  on Thursday.","NEW YORK (Reuters) - Halliburton Co. HAL.N, beset by controversy over its work in Iraq, plans to shed its KBR engineering and construction unit if the oilfield services company's share performance does not match its peers, it said on Thursday."
train_048760,3,Sci/Tech,"Sony of Japan abandons copy-control music CDs, adapting to &lt;b&gt;...&lt;/b&gt;","Sony of Japan abandons copy-control music CDs, adapting to ...","Sony Corp. #39;s music unit is abandoning its CDs that use built-in technology that limits copying them, after pushing the program for two years.","Sony Corp.'s music unit is abandoning its CDs that use built-in technology that limits copying them, after pushing the program for two years."
train_004842,3,Sci/Tech,China Mobile Suspends Chinadotcom Mobile Services,China Mobile Suspends Chinadotcom Mobile Services," NEW YORK (Reuters) - Chinadotcom &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=CHINA.O qtype=sym infotype=info qcat=news""&gt;CHINA.O&lt;/A&gt; said on Friday  that its Go2joy mobile messaging unit has been sanctioned by  China Mobile &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=CHL.N qtype=sym infotype=info qcat=news""&gt;CHL.N&lt;/A&gt;, as part of a broad crackdown on  aggressive marketing by it and 21 other companies.","NEW YORK (Reuters) - Chinadotcom CHINA.O said on Friday that its Go2joy mobile messaging unit has been sanctioned by China Mobile CHL.N, as part of a broad crackdown on aggressive marketing by it and 21 other companies."
train_069998,1,Sports,"Forget politics, lifting Curse of the Bambino is the Series &lt;b&gt;...&lt;/b&gt;","Forget politics, lifting Curse of the Bambino is the Series ...","ASK a Democrat in Massachusetts whether he would rather see John Kerry win the presidency or the Boston Red Sox take their first World Series since 1918, and chances are the answer will be easy.","ASK a Democrat in Massachusetts whether he would rather see John Kerry win the presidency or the Boston Red Sox take their first World Series since 1918, and chances are the answer will be easy."
train_069041,2,Business,"Ex-Citigroup execs may face SEC charges, banking company says in &lt;b&gt;...&lt;/b&gt;","Ex-Citigroup execs may face SEC charges, banking company says in ...","NEW YORK -- The Securities and Exchange Commission is considering recommending charges against a Citigroup executive whose departure was announced this week, the financial-services giant said Friday.","NEW YORK -- The Securities and Exchange Commission is considering recommending charges against a Citigroup executive whose departure was announced this week, the financial-services giant said Friday."
train_022990,3,Sci/Tech,Baby Bells See Rivals Taking Fewer Phones,Baby Bells See Rivals Taking Fewer Phones,&lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Justin Hyde&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - Three of the nation's dominant local\telephone companies said on Thursday that they had seen a sharp\drop-off in new residential lines leased to competitors since\AT T Corp. &lt;T.N&gt; announced a retreat from residential service\in July due to changing federal rules.&lt;/p&gt;,By Justin Hyde WASHINGTON (Reuters) - Three of the nation's dominant local telephone companies said on Thursday that they had seen a sharp drop-off in new residential lines leased to competitors since AT T Corp. T.N announced a retreat from residential service in July due to changing federal rules.
train_051208,3,Sci/Tech,"MTV, Gamers  Hope Video Clicks With Young","MTV, Gamers Hope Video Clicks With Young","MTV and the gaming industry are hoping characters from the gaming world will be able to reach the double-click generation. The message is clear: Young people need to take voting  seriously.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",MTV and the gaming industry are hoping characters from the gaming world will be able to reach the double-click generation. The message is clear: Young people need to take voting seriously. -The Washington Post
