row_id_1,row_id_2,similarity,label_1,label_2,title_clean_1,title_clean_2
train_085189,train_085652,0.9609,3,3,Toshiba sues Hynix on memory patents,Update: Toshiba sues Hynix on memory patents
train_109226,train_109369,0.9062,1,1,Strong to Coach Gators in the Peach Bowl (AP),Zook Not Going to Bowl
train_026011,train_026265,0.9844,0,0,Hurricane Ivan Rolls Towards Cuba,Hurricane Ivan Barrels Toward Western Cuba
train_063098,train_063104,0.9531,2,2,Dollar Closes in on Lows After Weak Data (Reuters),Dollar Closes in on Lows After Weak Data
train_099061,train_099152,0.9531,2,2,IBM Sales Exec Swainson to Become CA CEO,IBM Sales Exec Swainson to Become CA CEO
train_059799,train_059916,0.9375,3,3,Fossil Hunters Find Sleeping Dinosaur in China (Reuters),Fossil Hunters Find Sleeping Dinosaur in China
train_050885,train_050949,0.9141,3,2,PeopleSoft board opens up to Oracle,PeopleSoft board opens up to Oracle
train_011271,train_011277,0.9531,0,0,Kidnappers Say They Have Killed Italian Hostage --TV (Reuters),Kidnappers Say They Have Killed Italian Hostage --TV
train_109988,train_110152,0.9844,0,0,N.Irish Deal Stalls Over IRA Arms Pictures,N. Irish Deal Stalls Over IRA Arms Pictures
train_005265,train_007872,0.9375,3,3,Music Piracy Lawsuits Wend Through Court (AP),Some Twists in Music Piracy Lawsuits
train_038669,train_038674,0.9453,0,0,"India, Pakistan Leaders Hail New Chapter in Ties (Reuters)","India, Pakistan Leaders Hail New Chapter in Ties"
train_038669,train_038928,0.9219,0,0,"India, Pakistan Leaders Hail New Chapter in Ties (Reuters)","Manmohan, Musharraf hail new chapter in ties (Reuters)"
train_050942,train_051107,0.9297,0,3,Hormone Leptin May Treat Infertility,Hormone Leptin May Treat Infertility in Women
train_073458,train_073599,0.9453,3,3,"Apple Rolls Out iPod Photo, Rocks with U2","Apple Rolls Out iPod Photo, Rocks with U2"
train_095018,train_095073,0.9141,0,3,"Russia Ratifies Kyoto, Starts on Feb. 16","Russia Ratifies Kyoto, Starts on Feb 16 (Reuters)"
train_095018,train_095053,0.9922,0,2,"Russia Ratifies Kyoto, Starts on Feb. 16","Russia Ratifies Kyoto, Starts on Feb 16"
train_102089,train_102112,0.9141,3,3,3 Giants Create New Online Music Service (AP),3 Giants Create New Online Music Service
train_096551,train_096560,0.9141,1,0,Soccer Club to Be Charged With Murder (AP),Soccer Club to Be Charged With Murder
train_058052,train_058069,0.9375,0,0,Milosevic Trial Resumes After Month-Long Break,Milosevic Trial Resumes After Month-Long Break (Reuters)
train_045346,train_045465,0.9531,0,0,Stocks Decline on Merck's Vioxx Woes,Stocks Decline on Merck's Vioxx Woes
train_021700,train_021929,0.9609,0,0,"U.S. Deaths in Iraq Top 1,000; Aid Groups Eye Exit","U.S. Deaths in Iraq Top 1,000, Aid Groups Eye Exit"
train_056056,train_056103,0.9922,0,0,Tape of Bigley Decapitation Posted on Web,Tape of Bigley Beheading Posted on Web
train_061578,train_061786,0.9219,0,0,Stocks Climb on Positive Retail Sales,Stocks Rise on Strong Retail Sales Report
train_054975,train_054979,0.9688,0,0,Afghans Set for Historic Vote Under Militant Threat (Reuters),Afghans Set for Historic Vote Under Militant Threat
train_013786,train_013902,0.9297,1,1,South Korean gymnast goes to sport court to get gold medal,Tae-young goes to court
train_013786,train_013831,0.9375,1,1,South Korean gymnast goes to sport court to get gold medal,Gymnast Goes to Court
train_037225,train_037257,0.9141,2,2,US Economic Gauge Signals Weakness,U.S. Economic Gauge Signals Weakness (Reuters)
train_043689,train_044761,0.9375,3,2,Computer Associates Announces Restructuring,Business Glance
train_115559,train_115791,0.9375,0,0,Afghan Forces Catch Mullah Omar's Security Chief (Reuters),Afghan Forces Catch Mullah Omar's Security Chief
train_002105,train_002123,0.9609,0,0,China says hopes N.Korea nuclear talks to continue,China says hopes N.Korea nuclear talks to continue
train_110365,train_110508,0.9844,0,0,Iraqis May Extend Election Amid Violence,Iraqis May Extend Election Amid Violence
train_015592,train_015726,0.9531,2,2,Consumer Confidence Falls in August,Consumer confidence falls
train_006053,train_006068,0.9453,1,1,NL: Green Homers Lift Los Angeles Past Atlanta (Reuters),NL: Green Homers Lift Los Angeles Past Atlanta
train_063258,train_063330,0.9453,2,2,Asian Stocks Slip as Oil Moves Above $55,Asian Stocks Slip as Oil Moves Above $55 (Reuters)
train_076027,train_076066,0.9688,2,2,CNNfn Network to Close by Mid-December,CNNfn Network to Close by Mid-December
train_026725,train_026731,0.9453,0,0,Australia Firm on Troops After Iraq Hostage Report (Reuters),Australia Firm on Troops After Iraq Hostage Report
train_073438,train_073661,0.9609,2,2,Cingular Closes $41 Bln ATT Wireless Deal,Cingular Closes $41 Bln ATT Wireless Deal
train_051010,train_051080,0.9766,1,1,Ricky Williams asks league to clarify his status,Williams Asks NFL to Clarify His Status
train_015429,train_016250,0.9609,1,1,Today's schedule,Today's schedule
train_053143,train_056617,0.9922,3,3,Google Print: The Next Big Thing,Google Print: The Next Big Thing
train_119262,train_119433,0.9297,1,1,Former Blue Jays Manager Mattick Dies,Former Blue Jays Manager Mattick Dies
train_095882,train_095903,0.9297,2,2,5 'inside' directors quit Marsh board,5 'inside' directors quit Marsh board
train_048513,train_048521,0.9531,3,3,Programs: 'Evil Genius' Brings Out Your Inner Villain (Reuters),Programs: 'Evil Genius' Brings Out Your Inner Villain
train_075236,train_075299,0.9141,2,2,Report: Delta Reaches Deal with Pilots,Report: Delta Reaches Deal with Pilots (Reuters)
train_030860,train_032719,0.9062,3,3,IBM registers grid computing wins,IBM registers grid computing wins
train_118020,train_118727,0.9453,3,3,Ill. Gov. Seeks Violent Video Game Ban (AP),Ill. Gov. Seeks Ban on Violent Video Games (AP)
train_101247,train_101310,0.9453,3,3,Arctic People Seek Tropical Team on Global Warming,Arctic People Seek Tropical Team on Global Warming (Reuters)
train_000820,train_000828,0.9766,2,2,Cost Cuts Boost Kmart Quarterly Profit,Cost Cuts Help Kmart Post Profit
train_095443,train_095537,0.9531,2,2,"Sirius Names Karmazin CEO, Shares Jump (Reuters)","Sirius Names Karmazin CEO, Shares Jump (Reuters)"
train_021979,train_022023,0.9141,1,1,Astros Beat Reds 5-2 for 12th Straight Win,Astros Beat Reds 5-2 for 12th Straight Win (AP)
train_114150,train_114163,0.9219,0,0,Spain Defends Its Iraq Troop Withdrawal,Spain Defends Its Iraq Troop Withdrawal
train_099526,train_099547,0.9141,2,2,Gold Hits 16-Year High; Asian Shares Gain (Reuters),Gold Hits 16-Year High; Asian Shares Gain
train_116421,train_116437,0.9453,0,0,Kidnapped Turk Killed in Afghanistan -- Witness (Reuters),Kidnapped Turk Killed in Afghanistan -- Witness
train_067383,train_068443,0.9531,0,0,"Typhoon Kills 66 in Japan, Deadliest in 22 Years","Typhoon kills 66 in Japan, deadliest in 22 years"
train_032906,train_032925,0.9453,2,2,Dollar Firmer Ahead of Fed Rate Decision,Dollar Firmer Ahead of Fed Rate Decision (Reuters)
train_084997,train_085078,0.9844,3,3,"Comcast, Microsoft to Deploy Video Recorder Set-Tops","Comcast, Microsoft to Deploy Video Recorder Set-Tops"
train_093777,train_093806,0.9609,0,3,Pink Locusts from North Africa Swarm Through Cairo,Pink Locusts from North Africa Swarm Through Cairo (Reuters)
train_055434,train_069687,0.9141,2,2,Wal-Mart Keeps Same-Store Sales Outlook (Reuters),Wal-Mart Keeps Same-Store Sales Outlook (Reuters)
train_055434,train_083231,0.9141,2,2,Wal-Mart Keeps Same-Store Sales Outlook (Reuters),Wal-Mart Keeps Same-Store Sales Outlook (Reuters)
train_094988,train_095181,0.9766,0,0,Russia's Putin Defends Political Reforms,Russia's Putin Defends Political Reforms
train_033448,train_033511,0.9375,2,2,"Colgate Warns, Shares Hit 4-Year Low","Colgate Warns, Shares Hit 4-Year Low"
train_055603,train_055623,0.9219,0,0,"Kerry, Bush Campaign After Feisty Debate",Candidates Spar After Contentious Debate
train_027912,train_027960,0.9688,1,1,NL Wrap: Bonds Denied Home-Run Milestone in Giants Win,NL Wrap: Bonds Denied Home-Run Milestone in Giants Win (Reuters)
train_037232,train_038080,0.9766,3,3,Rival Technologies Vie for 'Green' Car of Tomorrow,Rival Technologies Vie for 'Green' Car of Tomorrow (Reuters)
train_010289,train_010482,0.9219,0,0,Australia Risks Asian Ire with Long-Range Missiles (Reuters),Australia Risks Asian Ire with Long-Range Missiles
train_055611,train_055798,0.9609,0,0,Australia's Howard Celebrates Fourth Poll Win,Australia's Howard Celebrates Fourth Poll Win
train_024189,train_024760,0.9375,3,3,Scientists Recover Critical Genesis Parts (AP),Scientists Recover Critical Genesis Parts (AP)
train_053738,train_053803,0.9375,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 7 of 8: Global gamers clash for cash
train_053738,train_053805,0.9531,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 4 of 8: Global gamers clash for cash
train_053738,train_053799,0.9531,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 2 of 8: Global gamers clash for cash
train_053738,train_053797,0.9531,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 3 of 8: Global gamers clash for cash
train_053738,train_053801,0.9531,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 6 of 8: Global gamers clash for cash
train_053738,train_053800,0.9375,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 5 of 8: Global gamers clash for cash
train_053738,train_053798,0.9453,3,3,Photo 1 of 8: Global gamers clash for cash,Photo 8 of 8: Global gamers clash for cash
train_109159,train_109369,0.9609,1,1,Florida won't let Zook coach Gators in Peach Bowl,Zook Not Going to Bowl
train_006435,train_006527,0.9219,2,2,Google Roadshows Left Small Investors Out,Google Roadshows Left Small Investors Out (Reuters)
train_108205,train_108467,0.9297,3,3,High-Tech Publisher Tries 'Blogozine',High-Tech Publisher Tries 'Blogozine' (AP)
train_053078,train_053085,0.9219,1,1,Red Sox Cruise Into 2-0 Lead Over Angels (Reuters),Red Sox Cruise Into 2-0 Lead Over Angels
train_105422,train_106162,0.9297,2,2,Gazprom to Bid for YUKOS Key Oil Unit,Gazprom decides to bid for Yukos key oil unit
train_005172,train_005228,0.9453,0,0,Stocks Move Higher As Oil Prices Decline,Stocks Edge Higher As Oil Prices Fall
train_032737,train_032738,0.9531,0,0,Indonesians Begin Voting in Landmark Election (Reuters),Indonesians Begin Voting in Landmark Election
train_032737,train_032807,0.9531,0,0,Indonesians Begin Voting in Landmark Election (Reuters),Millions of Indonesians Vote in Landmark Election (Reuters)
train_095909,train_095940,0.9297,2,2,"Dollar Steadies, More Weakness Expected","Dollar Steadies, More Weakness Expected (Reuters)"
train_072731,train_072912,0.9375,2,2,TSMC expects first 4Q sales drop ever,TSMC expects first 4Q sales drop since 1998
train_027883,train_027909,0.9453,2,2,Hurricane Pushes U.S. Oil Toward $45,Hurricane Pushes U.S. Oil Toward $45 (Reuters)
train_115503,train_115671,0.9766,0,3,Proud France Inaugurates World's Highest Bridge (Reuters),Proud France Inaugurates World's Highest Bridge (Reuters)
train_032447,train_032489,0.9453,0,0,Man Linked to Bush Memos Contacted Cleland,Ex-Guardsman Contacted Kerry Campaign
train_095286,train_095628,0.9453,3,3,Dell's Photo All-In-One Printer 962,Photo: Dell's Photo All-In-One Printer 962
train_096315,train_096492,0.9219,2,2,Movie Gallery Bids for Hollywood Video (Reuters),Movie Gallery Offers to Buy Hollywood Video Chain
train_002728,train_002895,0.9688,2,2,Air Canada Stock Plunges on Review,Air Canada Stock Plummets on Review
train_027092,train_027206,0.9297,1,1,Casey Defends Decision to Fire Caddie,Casey Defends Decision to Fire Caddie
train_004013,train_004026,0.9609,3,3,EA Video Game 'Madden' Tops 1.3 Million First Week,EA Video Game 'Madden' Tops 1.3 Million First Week
train_076630,train_077245,0.9531,0,0,Second Bomb Injures 9 in Thai South - Witnesses (Reuters),Second Bomb Injures 9 in Thai South - Witnesses
train_008403,train_008431,0.9453,0,0,Blasts in Baghdad Target Two Ministerial Convoys,Blasts in Baghdad Target Two Ministerial Convoys
train_032365,train_032367,0.9375,0,0,Serbs Vote for Councils and Belgrade Super-Mayor (Reuters),Serbs Vote for Councils and Belgrade Super-Mayor
train_107727,train_108200,0.9453,2,3,Update 4: Intel Raises 4th-Quarter Sales Forecast,Intel Raises 4th-Quarter Sales Forecast
train_044534,train_044578,0.9375,0,0,Division Is Almost in Yanks' Hands,The Division Is Almost in the Yankees' Hands
train_079003,train_079045,0.9688,2,2,"UPDATE 1-Oracle raises PeopleSoft offer, sets deadline","UPDATE 2-Oracle raises PeopleSoft offer, sets deadline"
train_023441,train_023554,0.9531,2,2,Eisner to Step Down as CEO in 2006 -WSJ,CEO Eisner to Step Down in Sept 2006 -WSJ
train_047147,train_047186,0.9375,2,0,Group of Seven Wants More Oil Output,Group of Seven Wants More Oil Output (Reuters)
train_034175,train_034206,0.9766,3,3,"Herndon, NY Cyber-Security Firms to Merge","Herndon, N.Y. Cyber-Security Firms to Merge"
train_086907,train_087058,0.9062,2,3,Vodafone Launches 3G Services in Europe,Vodafone Launches 3G Services in Europe (AP)
train_049055,train_049059,0.9297,0,0,"Myanmar Still Irritant as Asia, Europe Heads Meet (Reuters)","Myanmar Still Irritant as Asia, Europe Heads Meet"
train_086391,train_086930,0.9531,3,3,Microsoft Fixes ISA Server Spoofing Flaw,Microsoft Fixes ISA Server Spoofing Flaw
train_028780,train_028925,0.9531,1,1,Marlins' Burnett to miss next start,Marlins' Burnett to Miss Next Start
train_073347,train_074407,0.9219,3,3,Web Server Takedown Called Speech Threat (AP),Web Server Takedown Called Speech Threat
train_113202,train_113205,0.9062,0,0,Peres Says Coalition Talks Could Be Resolved in Days (Reuters),Peres Says Coalition Talks Could Be Resolved in Days
train_018630,train_018635,0.9844,0,0,Sluggish Frances Cuts Power to 2M in Fla.,Sluggish Frances Cuts Power to 2M in Fla.
train_088919,train_089005,0.9375,2,2,FedEx Ordered to Repay U.S. $29 Million (Reuters),FedEx Ordered to Repay U.S. $29M
train_088919,train_088948,0.9375,2,2,FedEx Ordered to Repay U.S. $29 Million (Reuters),FedEx Ordered to Repay U.S. $29 Million
train_004800,train_004808,0.9453,0,0,North Korea Urges Refugees to Return to 'Warm Home' (Reuters),North Korea Urges Refugees to Return to 'Warm Home'
train_004547,train_004896,0.9766,1,1,Paul Hamm's example,Paul Hamm's example
train_016038,train_016057,0.9531,2,2,"Nikkei Up at Midday, Led by Telecoms (Reuters)","Nikkei Up at Midday, Led by Telecoms"
train_024968,train_025088,0.9688,0,0,Israel's Sharon Accuses Far-Right of Inciting War,Israel's Sharon Accuses Far-Right of Inciting War
train_058779,train_058783,0.9609,3,3,Picture 3 of 8: Microsoft's new Media Center push,Picture 6 of 8: Microsoft's new Media Center push
train_058779,train_058784,0.9766,3,3,Picture 3 of 8: Microsoft's new Media Center push,Picture 8 of 8: Microsoft's new Media Center push
train_058779,train_058782,0.9531,3,3,Picture 3 of 8: Microsoft's new Media Center push,Picture 5 of 8: Microsoft's new Media Center push
train_000973,train_000993,0.9297,3,3,Ex-Polaroid exec takes top finance job at 3Com,Former Polaroid exec takes top finance job at 3Com
train_056152,train_056253,0.9844,0,0,Cause Sought for Fatal Ark. Tour Bus Crash,Cause Sought in Fatal Ark. Tour Bus Crash
train_059651,train_059842,0.9141,2,2,Pilot talks continue; Delta shares fall,Pilot Talks Continue As Delta Shares Fall
train_103294,train_103400,0.9609,3,3,Mobile Phone Firms Link for New High-Speed Standard,Mobile Phone Firms Link for New High-Speed Standard (Reuters)
train_013412,train_013483,0.9062,1,1,NL Wrap: 5-Hit Beltre Leads Dodgers to Win Over Mets (Reuters),NL Wrap: Baseball-Five-Hit Beltre Leads Dodgers to Win
train_015694,train_015697,0.9375,2,2,India plans to help boost exports,India plans to help boost exports
train_028652,train_028899,0.9531,2,2,UPDATE 4-PacifiCare to buy American Medical for $502 mln,UPDATE 5-PacifiCare to buy American Medical for $502 mln
train_036607,train_037091,0.9688,2,2,Report: Lehman Near Deal on Enron Suits,Report-Lehman Near Deal on Enron Lawsuits
train_097104,train_097119,0.9453,0,0,Polish Hostage Freed in Iraq Already in Warsaw (Reuters),Polish Hostage Freed in Iraq Already in Warsaw
train_089745,train_089757,0.9297,0,0,Kidnappings Dog Kabul 3 Years After Taliban Defeat,Kidnappings Dog Kabul 3 Years After Taliban Defeat
train_094423,train_094441,0.9531,1,0,Brazil upset in Ecuador China eliminated,Brazil Upset in Ecuador; China Eliminated
train_093807,train_093808,0.9219,2,2,Treasuries Prices Rising,Treasuries Prices Rising (Reuters)
train_056021,train_056064,0.9219,2,2,Kuwait Backs Quota Hike if Prices Stay Up,Kuwait Backs Quota Hike if Prices Stay Up (Reuters)
train_028232,train_028332,0.9297,0,0,Three Beheaded Bodies Found North of Baghdad,Three Decapitated Corpses Found North of Baghdad
train_093814,train_093828,0.9453,2,2,"PBHG Funds, Founders Settle Charges (Reuters)","PBHG Funds, Founders Settle Charges"
train_027173,train_027186,0.9219,0,0,Judge Says Milosevic Behavior Almost 'Puerile',Judge Says Milosevic Behavior Almost 'Puerile'
train_033334,train_033353,0.9531,3,3,Alcatel Says Closing in on China 3G Mobile Deal,Alcatel Says Closing in on China 3G Mobile Deal (Reuters)
train_046695,train_046718,0.9062,2,2,"Ford Down, Nissan Up in September Sales (Reuters)","Ford Down, Nissan Up in September Sales"
train_071455,train_072206,0.9453,0,0,Colombia Destroys Stockpiled Land Mines,Colombia destroys stockpiled land mines
train_024581,train_024691,0.9453,0,0,U.S.: Bin Laden Likely Issuing Orders,General: Bin Laden Likely Issuing Orders
train_020271,train_020301,0.9688,0,0,Official Campaign Opens in Afghan Presidential Poll,Official Campaign Opens in Afghan Presidential Poll (Reuters)
train_087207,train_091534,0.9531,3,3,Gmail Users Soon Able to Check E-Mail Via Outlook (Reuters),Gmail Users Soon Able to Check E-Mail Via Outlook (Reuters)
train_018740,train_018759,0.9844,0,0,"Putin, As School Toll Tops 350, Vows Fight","As School Toll Tops 350, Putin Vows Fight"
train_031354,train_031644,0.9297,3,3,Man Arrested in UK in Cisco Code Theft (AP),Man arrested in UK in Cisco code theft
train_055901,train_056011,0.9375,2,2,Saudi Vows to Guarantee Oil Supplies,Saudi Vows to Guarantee Oil Supplies (Reuters)
train_108299,train_108321,0.9062,1,1,Nadal Nails Roddick to Give Spain 2-0 Lead,Nadal Nails Roddick to Give Spain 2-0 Lead
train_086201,train_086269,0.9062,2,3,Amazon CEO Predicts Record Holiday Season,Amazon CEO Bezos Predicts Record Holiday Season (Reuters)
train_069660,train_069738,0.9531,0,0,EU to finance over half of African mission in Darfur,EU to finance over half of African mission in Darfur
train_073132,train_073859,0.9688,3,3,Shaded moon will be last eclipse of 2004,Shaded moon will be last eclipse of 2004
train_071888,train_071909,0.9141,0,0,Egypt arrests five over Sinai bombings (AFP),Egypt arrests five over Sinai bombings
train_001670,train_005606,0.9375,3,3,PluggedIn: Multifunction Devices Draw Back-To-School Crowd,Multifunction Devices Draw Back-To-School Crowd
train_106199,train_106492,0.9531,3,3,Cabir added to payload of Symbian mobile Trojan,News: Cabir added to payload of Symbian mobile Trojan
train_023074,train_023206,0.9062,2,2,"EDS: 20,000 Job Cuts Over Next 2 Years","EDS Expects to Cut Up to 20,000 Jobs"
train_042310,train_042314,0.9531,0,0,No Sign of Nuke Work at Suspect Iran Site-Diplomats (Reuters),No Sign of Nuke Work at Suspect Iran Site-Diplomats
train_074744,train_074769,0.9844,1,1,Injury Sidelines Broncos' Griffin for Year,Injury Sidelines Broncos' Griffin for Year
train_105804,train_106109,1.0,3,3,HP to launch 'virus-throttling' software,HP to launch 'virus throttling' software
train_037985,train_038087,0.9062,2,3,EU Likely to Clear Oracle Deal-Source (Reuters),EU Likely to Clear Oracle Deal-Source (Reuters)
train_048850,train_049571,0.9375,0,0,Vibrator shuts down Australian airport (AFP),Vibrator shuts down Australian airport
train_110832,train_111962,0.9766,3,3,Pygmy Chimpanzees on Brink of Extinction -WWF (Reuters),Pygmy Chimpanzees on Brink of Extinction -- WWF (Reuters)
train_066598,train_069940,0.9688,3,3,"Microsoft, Swatch offer thinner wireless watches","Microsoft, Swatch offer thinner wireless watches"
train_027910,train_027927,0.9219,1,1,"AL Wrap: Devil Rays Humble Red Sox, Yankees Triumph (Reuters)","AL Wrap: Devil Rays Humble Red Sox, Yankees Triumph"
train_027237,train_027264,0.9688,1,1,UPDATE 1-Sri Lanka stutter to win over plucky Zimbabwe,UPDATE 2-Sri Lanka stutter to win over plucky Zimbabwe
train_033948,train_034554,0.9219,3,3,AOL Moves Beyond Passwords for Log-Ons (AP),AOL Moves Beyond Passwords for Log-Ons
train_003929,train_003946,0.9453,2,2,Oil Sets Record as New Violence Flares in Iraq,Oil Sets Record Amid New Violence in Iraq
train_083204,train_083241,0.9453,0,0,"U.S. Bombs Rain on Falluja, Rebels Attack in Samarra","U.S. Bombs Falluja, Rebels Strike in Samarra, Ramadi"
train_111134,train_111140,0.9531,0,0,Judgment at Hand in Landmark Berlusconi Trial (Reuters),Judgment at Hand in Landmark Berlusconi Trial
train_077746,train_077748,0.9531,0,0,Body Resembling Japanese Hostage Found in Iraq (Reuters),Body Resembling Japanese Hostage Found in Iraq
train_049634,train_049801,0.9609,0,0,"Defying Army Offensive, Hamas Rockets Hit Israel","Defying Army Offensive, Hamas Rockets Hit Israel"
train_071472,train_071700,0.9844,2,2,Mittal Family in $17.8 Bln Steel Deal,Mittal Family Forges $17.8 Bln Steel Deal
train_044175,train_044194,0.9531,1,1,Inter crush Anderlecht 3-1 to lead group by three points,"Inter crushes Anderlecht, leads group by three points"
train_116205,train_116224,0.9453,3,3,Video Games Go Hollywood at Live Awards Show (Reuters),Video Games Go Hollywood at Live Awards Show
train_026420,train_026896,0.9766,3,3,"Sun, Microsoft to detail interoperability in October","Update: Sun, Microsoft to detail interoperability in October"
train_035234,train_035295,0.9219,1,1,NL Wrap: Cubs Earn 10th-Inning Win in Pittsburgh (Reuters),NL Wrap: Cubs Earn 10th-Inning Win in Pittsburgh
train_086866,train_086960,0.9766,0,0,"Darfur Peace Talks Adjourn After Security, Aid Deal","Darfur Peace Talks Adjourn After Security, Aid Deal"
train_091608,train_091613,0.9531,1,1,Urlacher sidelined with leg injury,Bears' Urlacher Sidelined with Leg Injury
train_043122,train_043641,0.9531,3,3,Older People Turn to Internet to Find Love (AP),Older People Turn to Internet to Find Love
train_015002,train_015094,0.9844,1,1,Athens Waves Goodbye After 'Dream' Games,Athens Waves Goodbye After 'Dream' Games
train_042404,train_043505,0.9766,3,3,"Bank of America to deploy 180,000 IP phones","Bank of America to deploy 180,000 IP phones"
train_016523,train_016968,0.9297,3,2,EBay To Acquire South Korean Auction Firm,EBay to boost stake in South Korean firm
train_007484,train_007499,0.9375,0,0,Sex Scandal Rocks Hong Kong Politics,Sex Scandal Rocks Hong Kong Politics
train_053293,train_053340,0.9141,3,3,Bill Imposes Prison Time Over 'Spyware',House OKs bill imposing prison time for 'spyware'
train_096079,train_096222,0.9453,3,3,Microsoft Launches Regional Versions of Hotmail (Reuters),Microsoft Launches Regional Versions of Hotmail
train_065924,train_066024,0.9531,2,2,Wireless Business Helps Lucent Profit,Wireless Networks Business Helps Lucent
train_093792,train_093798,0.9453,0,0,Abbas Fails to Win Palestinian Militant Truce Pledge,Abbas Fails to Win Palestinian Militant Truce Pledge (Reuters)
train_007759,train_008300,0.9766,2,2,Inflation Inches Its Way Back Into Hong Kong's Economy,Inflation Inches Way Back Into Hong Kong's Economy
train_097400,train_098102,0.9375,3,0,When Long Hours at a Video Game Stop Being Fun,When a Video Game Stops Being Fun
train_003206,train_003765,0.9844,0,0,Karzai Sworn in as Afghanistan's President,Karzai Sworn in as Afghanistan President
train_068871,train_068894,0.9531,2,2,EMI to Face Spitzer Music Industry Probe,EMI to Face Spitzer Music Industry Probe (Reuters)
train_004513,train_004521,0.9531,2,2,OPEC Chief: Concerned with Oil Price Rise,OPEC Chief: Concerned with Oil Price Rise (Reuters)
train_053467,train_053488,0.9297,2,2,Newspaper Companies' Profit Seen Rising,Newspaper Companies' Profit Seen Rising
train_036506,train_036508,0.9141,0,0,"Italian Women Said Dead in Iraq, UK Hostage Pleads (Reuters)","Italian Women Said Dead in Iraq, UK Hostage Pleads"
train_036506,train_036539,0.9141,0,0,"Italian Women Said Dead in Iraq, UK Hostage Pleads (Reuters)","Italian Women Said Dead in Iraq, UK Hostage Pleads"
train_096559,train_096974,0.9531,0,2,Russia Sets Date for Yukos Auction,Russia sets date for auction of oil giant Yukos
train_109285,train_109312,0.9375,1,1,Cubs Agree to Terms with Garciaparra,Cubs agree to terms with Garciaparra
train_117030,train_117581,0.9766,3,2,Sprint to Buy Nextel in $36 Billion Deal (Reuters),Sprint to Buy Nextel in $36 Billion Deal (Reuters)
train_071460,train_071507,0.9922,3,3,Red Hat hit by security-update email scam,Red Hat hit by security-update email scam
train_104322,train_105283,0.9219,0,0,"One Month Later, Fight Over Ohio Continues (AP)","Nearly a Month Later, Ohio Fight Goes On (AP)"
train_106445,train_107134,0.9766,0,0,UN Says May Have Spotted Rwandan Troops in Congo,U.N. Says It May Have Spotted Rwandan Troops in Congo
train_069667,train_069675,0.9141,3,3,"PluggedIn: Wireless Companies Chat Up Teens, Young Adults (Reuters)","PluggedIn: Wireless Companies Chat Up Teens, Young Adults"
train_069667,train_070432,0.9375,3,3,"PluggedIn: Wireless Companies Chat Up Teens, Young Adults (Reuters)","Wireless Companies Chat Up Teens, Young Adults (Reuters)"
train_062449,train_062543,0.9922,1,1,Closer Brad Lidge Delivers for Astros (AP),Closer Brad Lidge Delivers for Astros (AP)
train_001846,train_001864,0.9766,0,0,"Sharon Allows 1,000 More Settler Homes in West Bank","Sharon Allows 1,000 More Settler Homes in West Bank"
train_001846,train_001859,0.9141,0,0,"Sharon Allows 1,000 More Settler Homes in West Bank","Sharon Allows 1,000 More Settler Homes in West Bank"
train_115266,train_115377,0.9297,2,2,"Nikkei Closes Up 1 Pct; Canon, Sony Gain","Nikkei Up 1 Pct, Blue Chips Rally on Data"
train_085839,train_085845,0.9453,3,3,Mozilla launches Firefox 1.0 browser,Mozilla Launches Firefox 1.0
train_098967,train_099205,0.9375,2,2,Food Stocks Mixed on Campbell Report,Update 1: Food Stocks Mixed on Campbell Report
train_088001,train_088085,0.9062,2,2,Tiffany profit slips on weak Japan sales,Tiffany Profit Slips on Weak Japan Sales (AP)
train_034417,train_034488,0.9688,1,1,Dokic Dumped Out of China Open in First Round,Dokic Dumped Out of China Open in First Round
train_030736,train_030784,0.9453,2,2,Ford Boosts Profit Outlook (Reuters),Ford Boosts Profit Outlook
train_114463,train_114507,0.9844,2,2,Canada Confirms Second Mad Cow Case,Test Confirms Second Canada Mad Cow Case
train_027519,train_027579,0.9688,2,2,Oracle Quarterly Net Income Rises 16 Pct,Oracle Quarterly Net Income Rises 16 Pct
train_077010,train_078992,0.9766,3,3,Internet service providers file more spam lawsuits,Internet service providers file more spam lawsuits
train_113378,train_113380,0.9375,0,0,Chen's Taiwan Poll Loss Seen Easing China Strains (Reuters),Chen's Taiwan Poll Loss Seen Easing China Strains
train_005282,train_026180,0.9219,0,3,Groups Meet to Discuss Climate Change,Groups Meet to Discuss Climate Change (AP)
train_045024,train_045080,0.9062,0,0,Israel Plans Large-Scale Gaza Operation (AP),Israel Plans Large-Scale Gaza Operation
train_104819,train_104824,0.9531,3,3,Sybase Partners with IBM to Sell Database Software (Reuters),Sybase Partners with IBM to Sell Database Software
train_025240,train_025510,0.9609,3,3,Groups Work on Ways to Stop Hurricanes (AP),Groups Work on Schemes to Stop Hurricanes (AP)
train_064194,train_064259,0.9688,3,3,Scientists: New planets may take longer,Scientists: New planets may take longer
train_038472,train_038914,0.9531,3,3,Priceat Issue With PlayStation Portable (AP),Price at Issue With PlayStation Portable (AP)
